title,year,km,currency,price,location,link,ratio
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2015,87000,U$S,8258,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-920908091-ford-fiesta-kinetic-design-16-design-120cv-titanium-2015-_JM#position=27&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,2.804664512016213
Ford Fiesta 1.6l 120cv,2011,138000,U$S,5419,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-918507060-ford-fiesta-kinetic-design-16-titanium-120-cv2011-_JM#position=28&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,2.689142603453763
Ford Fiesta Kinetic Design 1.6 Design Sedan 120cv Trend Plus,2012,150000,U$S,5806,Presidente Perón - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-921503807-ford-fiesta-kinetic-design-16-design-sedan-120cv-trend-plus-_JM#position=29&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,2.310253760477667
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2012,146000,U$S,6129,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-921330337-ford-fiesta-kinetic-design-16-design-120cv-titanium-2012-_JM#position=30&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,2.2484617258620037
Ford Fiesta Kinetic Design 1.6 Design Sedan 120cv Trend,2013,115000,U$S,6129,Berazategui - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920075281-ford-fiesta-kinetic-design-2013-_JM#position=31&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,2.855987571559301
Ford Fiesta Kinetic Design 1.6 Se 120cv,2015,72500,U$S,7096,Berazategui - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-913785804-ford-fiesta-kinetic-design-16-se-120cv-2015-_JM#position=32&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,3.9167282198810405
Ford Fiesta Kinetic Design 1.6 Sedan Se Plus 120cv,2016,82400,U$S,7741,Maipú - Mendoza,https://auto.mercadolibre.com.ar/MLA-917125265-ford-fiesta-kinetic-se-plus-2016-_JM#position=33&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,3.1605760777000036
Ford Fiesta 1.6l Se Plus,2016,116000,U$S,6451,San Miguel de Tucumán - Tucumán,https://auto.mercadolibre.com.ar/MLA-918522824-ford-fiesta-_JM#position=34&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,2.694049038106896
Ford Fiesta Kinetic Design 1.6 S Plus 120cv,2018,37000,U$S,8709,Pehuajó - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-916859749-ford-fiesta-kinetic-design-16-s-plus-120cv-2018-_JM#position=35&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,6.2625491492181125
Ford Fiesta Kinetic Sedan 1.6 Se Plus,2016,88600,U$S,8064,Berisso - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-920985824-ford-fiesta-kinetic-sedan-16-se-plus-_JM#position=36&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,2.821670428893905
Ford Fiesta Kinetic Design 1.6 Se 120cv,2016,28000,U$S,8064,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-921232274-ford-fiesta-kinetic-design-16-se-120cv-2016-_JM#position=37&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,8.928571428571429
Ford Fiesta Fiesta Kinetic,2017,30000,U$S,7741,Lobos - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-915240912-ford-fiesta-kinetic-_JM#position=38&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,8.685355035955734
Ford Fiesta Kinetik S 1.6 5ptas,2016,40560,U$S,7096,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-921201378-ford-fiesta-kinetik-s-16-5ptas-_JM#position=39&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,7.004529595805288
Ford Fiesta Kinetic 1.6l S 120cv,2016,85500,U$S,8387,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-921308826-ford-fiesta-kinetic-16l-s-120cv-_JM#position=40&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,2.81136847125564
Ford Fiesta Kinetic Design 1.6 Sedan Titanium 120cv,2018,39000,U$S,10322,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-921596708-ford-fiesta-kinetic-design-16-sedan-titanium-120cv-2018-_JM#position=41&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,5.012942234410942
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,90000,U$S,6322,Necochea - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-921809126-ford-fiesta-kinetic-design-16-design-120cv-titanium-2013-_JM#position=42&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,3.5379099441105133
Ford Fiesta Kinetic Design 1.6 S 120cv,2014,108000,U$S,6122,Almirante Brown - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-913812284-ford-fiesta-kinetic-design-16-s-120cv-2014-naftagnc-_JM#position=43&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,3.046087577286532
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2016,45000,U$S,9670,Caseros - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-920871820-ford-fiesta-kinetic-titanium-_JM#position=44&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,4.6328852119958635
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2012,160000,U$S,6129,Colón - Córdoba,https://auto.mercadolibre.com.ar/MLA-921830708-ford-fiesta-kinetic-design-16-design-120cv-titanium-2012-_JM#position=45&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,2.051721324849078
Ford Fiesta Kinetic Design 1.6 S 120cv,2016,64000,U$S,7419,Moreno - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-918751889-ford-fiesta-kinetic-design-s-2016-_JM#position=46&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,4.2458552365547915
Ford Fiesta Kinetic Design 1.6 Sedan Titanium Powershift 120cv,2015,64000,U$S,9677,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-914721251-ford-fiesta-kinetic-design-16-sedan-titanium-powershift-_JM#position=47&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,3.2535264028107886
Ford Fiesta Kinetic Design 1.6 S 120cv,2015,79500,U$S,7419,Caseros - Santa Fe,https://auto.mercadolibre.com.ar/MLA-919227069-ford-fiesta-kinetic-_JM#position=48&search_layout=grid&type=item&tracking_id=8fc01284-bdfd-4d8d-826e-34041b695b6d,3.4163515230739363
Ford Fiesta Kinetic Titanium,2014,66500,U$S,8516,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-921390395-ford-fiesta-kinetic-titanium-_JM#position=1&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,3.5563309400791785
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,88000,U$S,6774,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-919424059-ford-fiesta-kinetic-design-16-design-120cv-titanium-2011-_JM#position=2&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,3.3735271224199477
Ford Fiesta Kinetic Design 1.6 S 120cv,2017,33000,U$S,8709,Zapala - Neuquén,https://auto.mercadolibre.com.ar/MLA-921718590-ford-fiesta-s-2017-_JM#position=3&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,7.018166508349078
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2016,48500,U$S,10645,General Pedernera - San Luis,https://auto.mercadolibre.com.ar/MLA-920228275-ford-fiesta-kinetic-design-16-titanium-120cv-2016-_JM#position=4&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,3.9048389205522174
Ford Fiesta Kinetic Design 1.6 S Plus,2017,22000,U$S,8709,San Fernando - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-920467782-ford-fiesta-kinetic-design-16-s-plus-2017-_JM#position=6&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,10.527249762523617
Ford Fiesta Kinetic Se,2016,70000,U$S,7741,Confluencia - Neuquén,https://auto.mercadolibre.com.ar/MLA-917905658-ford-fiesta-kinetic-se-_JM#position=7&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,3.720449554321147
Ford Fiesta Kinetic Design 1.6 S Plus 120cv,2015,72000,U$S,6387,Tres de febrero - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-921173348-ford-fiesta-kinetic-design-16-s-plus-120cv-2015-_JM#position=8&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,4.381730250682811
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2018,41000,U$S,11290,General Alvear - Corrientes,https://auto.mercadolibre.com.ar/MLA-920218247-ford-fiesta-titanium-16-_JM#position=9&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,4.359567067769881
Ford Ford Fiesta Kinetic Kinetic Desing 1.6,2012,94000,U$S,8064,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-913530153-ford-fiesta-kinetic-16-_JM#position=10&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,2.6542975346166835
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2014,170000,U$S,6774,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-918282951-ford-fiesta-kinetic-design-16-titanium-120cv-2014-_JM#position=11&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,1.7489015092307958
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,160000,U$S,6548,Paraná - Entre Ríos,https://auto.mercadolibre.com.ar/MLA-918074219-ford-fiesta-kinetic-design-16-design-120cv-titanium-2013-_JM#position=12&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,1.9213882101405009
Ford Fiesta Kinetic Design 1.6 Se 120cv,2017,62000,U$S,8709,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-920183817-ford-fiesta-kinetic-design-16-se-120cv-2017-_JM#position=13&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,3.7354757221857997
Ford Fiesta Fiesta Kinecti Ls,2014,110000,U$S,5548,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-921756911-ford-fiesta-fiesta-kinecti-ls-_JM#position=14&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,3.3001245330012456
Ford Fiesta Kinetic Design Automático,2014,63000,U$S,7741,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-918023448-ford-fiesta-16-s-l-plus-powershift-_JM#position=15&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,4.129731813493601
Ford Fiesta Kinetic Design 1.6 Design Sedan 120cv Trend Plus,2012,150000,U$S,5483,Escalante - Chubut,https://auto.mercadolibre.com.ar/MLA-916614730-ford-fiesta-kinetic-design-16-design-sedan-120cv-trend-plus-_JM#position=16&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,2.4463493221472428
Ford Fiesta Kinetic Design 1.6 Sedan S Plus 120cv,2014,77300,U$S,6193,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-916229062-ford-fiesta-kinetic-design-16-sedan-s-plus-120cv-2014-_JM#position=17&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,4.207061805999303
Ford Fiesta Kinetic Design 1.6 Sedan Titanium 120cv,2013,95000,U$S,7193,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-921430463-ford-fiesta-titanium-2013-_JM#position=18&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,2.9458464735451866
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2014,95000,U$S,7741,San Nicolás - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-917576416-ford-fiesta-kinetic-titanium-2014-_JM#position=19&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,2.738664255264178
Ford Fiesta Kinetic Design 1.6 Sedan Se Plus 120cv,2014,87000,U$S,6903,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-916847497-ford-fiesta-kinetic-design-16-sedan-se-plus-120cv-2014-_JM#position=20&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,3.3535311150740723
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2016,92500,U$S,8709,Morón - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-921063942-ford-fiesta-kinetic-titanium-_JM#position=21&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,2.5025369841077727
Ford Fiesta Kinetic Design 1.6 Sedan S Plus 120cv,2015,70000,U$S,7741,Brandsen - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-917188207-ford-fiesta-kinetic-_JM#position=22&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,3.718604093232694
Ford Fiesta Kinetic Se,2018,47000,U$S,9677,Pehuajó - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-914659114-ford-fiesta-kinetic-se-_JM#position=23&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,4.436929855612892
Ford Fiesta Se,2017,47500,U$S,9032,Lomas de Zamora - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-918175412-ford-fiesta-se-_JM#position=24&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,4.7014125215607665
Ford Fiesta Kinetic Design 1.6 Se 120cv,2014,38500,U$S,7612,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-921107887-ford-fiesta-16l-se-2014-_JM#position=25&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,6.872265936900724
Ford Fiesta Kinetic Titanium,2016,80000,U$S,9025,Centenario - Neuquén,https://auto.mercadolibre.com.ar/MLA-917866225-ford-fiesta-titanium-_JM#position=26&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,2.7922437673130194
Ford Fiesta Kinetic Design 1.6 S 120cv,2014,99600,U$S,7741,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-918988567-ford-fiesta-kinetic-2014-_JM#position=27&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,2.612179761547157
Ford Fiesta Kinetic Design 1.6 Sedan S Plus 120cv,2014,38000,U$S,7741,María Grande - Entre Ríos,https://auto.mercadolibre.com.ar/MLA-918739608-ford-fiesta-kinetic-_JM#position=28&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,6.8466606381604445
Ford Fiesta Kinetic Design Se Plus,2013,129000,U$S,7032,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-917925570-ford-fiesta-kinetic-design-se-plus-_JM#position=29&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,2.2190914622853666
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,98000,U$S,5677,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-914873658-ford-fiesta-kinetic-design-16-design-120cv-titanium-2011-_JM#position=30&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,3.6146570659265995
Ford Fiesta Kinetic Design 1.6 Se Plus 120cv,2016,100000,U$S,7096,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-915307347-ford-fiesta-kinetic-design-16-se-plus-120cv-2016-_JM#position=31&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,2.8410372040586247
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,80000,U$S,7677,Bahía Blanca - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-917009866-ford-fiesta-kinetic-design-16-design-120cv-titanium-2013-_JM#position=32&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,3.2776475185619383
Ford Fiesta Kinetic Design 1.6 Sedan Se Plus 120cv,2016,96000,U$S,7741,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-920712823-ford-fiesta-kinetic-design-16-sedan-se-plus-120cv-2016-_JM#position=33&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,2.7128278000258366
Ford Fiesta Kinetic Design 1.6 S 120cv,2016,81000,U$S,7419,Berisso - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-913901200-fiesta-kinetic-modelo-2016-motor-16-_JM#position=34&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,3.3547498165371192
Ford Fiesta Kinetic Design 1.6 S,2017,32000,U$S,10967,Villa Carlos Paz - Córdoba,https://auto.mercadolibre.com.ar/MLA-915025831-208-pack-cuir-unico-dueno-_JM#position=35&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,5.747355703474058
Ford Fiesta Kinetic Design 1.6 Se 120cv,2017,59000,U$S,8064,Santa Fe capital - Santa Fe,https://auto.mercadolibre.com.ar/MLA-914982333-ford-fiesta-kinetic-design-16-se-120cv-2017-_JM#position=36&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,4.239389965025558
Ford Fiesta Kinetic Titanium,2013,44000,U$S,7096,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-921972267-ford-fiesta-titanium-_JM#position=37&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,6.447294250281849
Ford Fiesta Kinetic Titanium Kd,2012,124000,U$S,6322,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-915326566-liquidooo-ford-fiesta-kinetic-titanium-kd-_JM#position=38&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,2.5665622353073245
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,93000,U$S,5161,Morón - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-918740386-peugeot-207-16-xt-_JM#position=39&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,4.189819010652682
Ford Fiesta Kinetic Design 1.6 S 120cv,2016,43000,U$S,7677,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-918002390-ford-fiesta-_JM#position=40&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,6.107036724011015
Ford Fiesta Kinetic Design 1.6 Design Sedan 120cv Trend,2011,134000,U$S,6129,Guaymallén - Mendoza,https://auto.mercadolibre.com.ar/MLA-917543091-ford-fiesta-kinetic-design-16-design-sedan-120cv-trend-2011-_JM#position=41&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,2.4485989046446672
Ford Fiesta Kinetic Design 1.6 Sedan Se Plus 120cv,2014,73000,U$S,7741,Marcos Paz - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-920166346-ford-fiesta-kinetic-design-16-sedan-se-plus-120cv-2014-_JM#position=42&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,3.564015126713656
Ford Fiesta Kinetic Design 1.6 S 120cv,2015,81000,U$S,5800,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-918123800-ford-fiesta-kinetic-design-16-s-120cv-2015-_JM#position=43&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,4.2890591741166455
Ford Fiesta Kinetic Design 1.6 S 120cv,2015,30800,U$S,7741,San Isidro - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-918637782-ford-fiesta-kinetic-design-16-s-120cv-2015-_JM#position=44&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,8.451372939165214
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,134000,U$S,6387,Villa Gesell - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-918050919-ford-fiesta-kinetic-design-16-design-120cv-titanium-2013-_JM#position=45&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,2.3520256865040694
Ford Fiesta Kinetic Design 1.6 S,2017,36000,U$S,8322,Río Cuarto - Córdoba,https://auto.mercadolibre.com.ar/MLA-920609661-ford-fiesta-kinetic-s-_JM#position=46&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,6.732489519079282
Ford Fiesta Kinetic Design 1.6 Se,2017,42000,U$S,9032,Colón - Córdoba,https://auto.mercadolibre.com.ar/MLA-919372301-ford-fiesta-kinetic-design-16-se-2017-_JM#position=47&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,5.317073685098486
Ford Fiesta S,2017,21000,U$S,8612,Pergamino - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-918732186-ford-fiesta-s-_JM#position=48&search_layout=grid&type=item&tracking_id=4f34a0cc-b73d-4b37-9979-72a7cc62c5da,11.152765797447637
Ford Fiesta Kinetic Design 1.6 S 120cv,2017,23000,U$S,8709,Junín - San Luis,https://auto.mercadolibre.com.ar/MLA-920644158-ford-fiesta-kinetic-design-16-s-120cv-2017-_JM#position=1&search_layout=grid&type=item&tracking_id=56068fe2-9453-4ee8-b0bb-6777291d473b,10.069543251109547
Ford Fiesta Kinetic Design 1.6 S 120cv,2015,48000,U$S,7741,Mar del Plata - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-918026660-ford-fiesta-kinetic-design-16-s-120cv-2015-_JM#position=2&search_layout=grid&type=item&tracking_id=56068fe2-9453-4ee8-b0bb-6777291d473b,5.422964302631012
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2012,55400,U$S,6774,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-917320034-ford-fiesta-kinetic-design-16-titanium-120cv-_JM#position=3&search_layout=grid&type=item&tracking_id=56068fe2-9453-4ee8-b0bb-6777291d473b,5.361335921270434
Ford Fiesta Kinetic Design 1.6 Se Powershift 120cv,2019,25000,U$S,11612,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-919017809-ford-fiesta-kinetic-design-16-se-powershift-120cv-2019-_JM#position=4&search_layout=grid&type=item&tracking_id=56068fe2-9453-4ee8-b0bb-6777291d473b,6.954874267998623
Ford Fiesta Kinetic Design 1.6 Se 120cv,2015,20053,U$S,8387,Morón - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-920885574-ford-fiesta-kinetic-design-16-se-120cv-2015-_JM#position=5&search_layout=grid&type=item&tracking_id=56068fe2-9453-4ee8-b0bb-6777291d473b,11.980889250853783
Ford Fiesta Kinetic Design 1.6 S 120cv,2014,117000,U$S,7096,Villaguay - Entre Ríos,https://auto.mercadolibre.com.ar/MLA-922032192-ford-fiesta-kinetic-design-16-s-120cv-2014-_JM#position=6&search_layout=grid&type=item&tracking_id=56068fe2-9453-4ee8-b0bb-6777291d473b,2.4258279613409264
Ford Fiesta Kinectin Se 1.6,2017,80000,U$S,7870,Cañuelas - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-917709915-ford-fiesta-kinectin-se-16-_JM#position=7&search_layout=grid&type=item&tracking_id=56068fe2-9453-4ee8-b0bb-6777291d473b,3.2036213468869126
Ford Fiesta Kinect Kinetic S 1.6,2015,26000,U$S,7741,Tercero Arriba - Córdoba,https://auto.mercadolibre.com.ar/MLA-917909070-ford-fiesta-kinetic-s-16-_JM#position=8&search_layout=grid&type=item&tracking_id=56068fe2-9453-4ee8-b0bb-6777291d473b,10.011626404857253
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2014,130000,U$S,5806,Moreno - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-916156557-ford-fiesta-kinetic-design-16-design-120cv-titanium-2014-_JM#position=9&search_layout=grid&type=item&tracking_id=56068fe2-9453-4ee8-b0bb-6777291d473b,2.6683271946792444
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2012,79700,U$S,6193,General San Martín - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-914430240-ford-fiesta-kinetic-design-16-design-120cv-titanium-2012-_JM#position=10&search_layout=grid&type=item&tracking_id=56068fe2-9453-4ee8-b0bb-6777291d473b,4.076322865030964
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,56000,U$S,7741,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-914477717-ford-fiesta-kinetic-design-16-design-120cv-titanium-2013-_JM#position=11&search_layout=grid&type=item&tracking_id=56068fe2-9453-4ee8-b0bb-6777291d473b,4.643641463819736
Ford Fiesta Kinetic Design 1.6 Se Plus 120cv,2014,105000,U$S,5483,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-914563995-ford-fiesta-kenetik-2014-_JM#position=12&search_layout=grid&type=item&tracking_id=56068fe2-9453-4ee8-b0bb-6777291d473b,3.4982586870239616
Ford Fiesta Kinetic Design 1.6 Se 120cv,2016,97065,U$S,7741,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920963094-ford-fiesta-_JM#position=13&search_layout=grid&type=item&tracking_id=56068fe2-9453-4ee8-b0bb-6777291d473b,2.6830625745889902
Ford Fiesta S Plus 1.6,2018,33000,U$S,9483,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-920138574-ford-fiesta-s-plus-16-_JM#position=14&search_layout=grid&type=item&tracking_id=56068fe2-9453-4ee8-b0bb-6777291d473b,6.4485410894775015
