title,year,km,currency,price,location,link,ratio
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2013,119000,U$S,5806,Morón - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-907672297-ford-fiesta-kinetic-design-16-titanium-120cv-2013-_JM#position=17&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,2.913531930167865
Ford Fiesta Kinetic Design 1.6 Design Sedan 120cv Trend Plus,2011,170000,U$S,6129,Baradero - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-912345068-ford-fiesta-kinetic-16-_JM#position=18&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,1.9300720777787377
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,130000,U$S,6258,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-909945445-ford-fiesta-kinetic-_JM#position=19&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,2.4719128745974386
Ford Fiesta Kinetic Design 1.6 Titanium Powershift 120cv,2014,65000,U$S,8709,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920261594-ford-fiesta-kinetic-titanium-powershift-16-berissense-_JM#position=20&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,3.5577695929056588
Ford Fiesta Kinetic Design 1.6 Design Sedan 120cv Trend Plus,2011,125000,U$S,5283,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-909866996-ford-fiesta-kinectic-16-design-sedan-120cv-trend-plus-_JM#position=21&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,3.0452394472837403
Ford Fiesta Kinetic Design 1.6 S 120cv,2014,50000,U$S,7354,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-919440496-ford-fiesta-kinetic-design-16-s-120cv-2014-_JM#position=22&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,5.477291270057112
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2012,70000,U$S,6451,Lanús - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-921213251-ford-fiesta-kinetic-design-16-design-120cv-titanium-_JM#position=23&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,4.45556613592577
Ford Fiesta Kinetic Design 1.6 Sedan Titanium 120cv,2013,73000,U$S,7225,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-917050671-ford-fiesta-kinetic-titanium-16-4p-2013-autobaires-_JM#position=25&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,3.8166563966440727
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2014,65600,U$S,7664,Resistencia - Chaco,https://auto.mercadolibre.com.ar/MLA-913314024-ford-fiesta-kinetic-design-16-titanium-120cv-2014-_JM#position=26&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,4.005900249503538
Ford Fiesta Kinetic Design 1.6 S 120cv,2014,54000,U$S,7032,Mar del Plata - Bs.As. Costa Atlántica,https://auto.mercadolibre.com.ar/MLA-917970192-ford-fiesta-kinetic-design-16-s-120cv-_JM#position=27&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,5.303796401634854
Ford Fiesta Kinetic Design 1.6 Sedan Se 120cv,2013,87000,U$S,6967,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-921407471-ford-fiesta-kinetic-design-16-sedan-se-120cv-2013-_JM#position=28&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,3.3210752166617996
Ford Fiesta Kinetic Design 1.6 Titanium 5ptas. (120cv),2012,93000,U$S,5935,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-921127498-ford-fiesta-kinetic-design-16-titanium-5p-impecable-_JM#position=29&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,3.645224701289054
Ford Fiesta Kinetic Design 1.6 S 120cv,2014,110000,U$S,6193,Lomas de Zamora - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-906312028-ford-fiesta-s-_JM#position=30&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,2.956417069124965
Ford Fiesta Kinetic Design 1.6 S 120cv,2014,95000,U$S,7096,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920550219-ford-fiesta-kinetic-design-16-s-120cv-2014-_JM#position=31&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,2.987598647125141
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2012,139000,U$S,6258,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-911143082-ford-fiesta-_JM#position=32&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,2.313010569492632
Ford Fiesta Kinetic Design 1.6 Sedan Titanium 120cv,2013,89000,U$S,7225,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-878858973-ford-fiesta-kinetic-titanium-2013-financio-recibo-menor-mayo-_JM#position=33&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,3.130515920842891
Ford Fiesta Kinetic Design 1.6 Sedan S 120cv,2014,55000,U$S,6387,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-918393956-ford-fiesta-kinetic-design-sedan-s-16-_JM#position=34&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,5.7332365458246155
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,118000,U$S,6192,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-917766762-ford-fiesta-kinetic-titanium-_JM#position=36&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,2.752321201769369
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,106000,U$S,6419,Río Segundo - Córdoba,https://auto.mercadolibre.com.ar/MLA-917267752-ford-fiesta-2011-_JM#position=37&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,2.955553530644578
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,106000,U$S,8000,Castelar - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-916319163-ford-fiesta-kinetic-desing-titanium-16-mt-car-cash-_JM#position=38&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,2.3738207547169807
Ford Fiesta Kinetic Design 1.6 S Plus 120cv,2014,72000,U$S,6419,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-915868681-ford-fiesta-kinetic-design-16-s-plus-120cv-2014-_JM#position=39&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,4.357722732859047
Ford Fiesta Kinetic Design 1.6 Sedan Titanium 120cv,2013,54000,U$S,7451,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-920682907-ford-fiesta-titanium-16-_JM#position=40&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,5.003057009499098
Ford Fiesta Kinetic Design 1.6 Design Sedan 120cv Trend,2011,57000,U$S,5998,San Miguel - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-917744387-ford-fiesta-kinetic-desing-trend-taraborelli-usados-_JM#position=41&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,5.882077651614866
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2012,110000,U$S,6129,Ituzaingó - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-915721692-ford-fiesta-kinetic-design-16-design-120cv-titanium-2012--_JM#position=43&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,2.984321927053205
Ford Fiesta Kinetic Design 1.6 Sedan Titanium 120cv,2013,87000,U$S,7741,Tres de febrero - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-915136303-ford-fiesta-kinetic-design-16-sedan-titanium-120cv-2013-_JM#position=44&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,2.989010597401209
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2013,90000,U$S,6425,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-914682357-ford-fiesta-kinetic-titanium-2013-full-mx-_JM#position=45&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,3.4811932555123217
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,108340,U$S,6387,Ituzaingó - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-908274962-ford-fiesta-kinetic-design-16-design-120cv-titanium-2013-_JM#position=46&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,2.9090958278710106
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2013,87000,U$S,7419,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920093965-ford-fiesta-kinetic-design-titanium-16-cingolani-_JM#position=47&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,3.1187398617715
Ford Fiesta Kinetic Design 1.6 Se Plus 120cv,2014,40000,U$S,8258,Chivilcoy - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-921316674-ford-fiesta-kinetic-design-16-se-plus-120cv-2014-_JM#position=48&search_layout=grid&type=item&tracking_id=0d2ed553-bbd5-4b73-9596-5e43f0ad33ce,6.097117946233955
Ford Fiesta Kinetic Design 1.6 Design Sedan 120cv Trend,2012,131657,U$S,6619,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-916696287-ford-fiesta-kinetic-design-trend-2012-la-plata-766-_JM#position=2&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.3088283181345965
Ford Fiesta Kinetic Design 1.6 Se Plus Powershift 120cv,2014,75000,U$S,9290,Victoria - Entre Ríos,https://auto.mercadolibre.com.ar/MLA-914135534-ford-fiesta-kinetic-design-16-se-plus-powershift-120-cv-_JM#position=3&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.8905633297452455
Ford Fiesta Kinetic Design 1.6 Titanium Powershift 120cv,2014,86000,U$S,8387,Avellaneda - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920010386-ford-fiesta-16-kinetic-titan-powershift-ano-2014-todoautos-_JM#position=4&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.7922504651440074
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2013,80000,U$S,8387,San Salvador - Entre Ríos,https://auto.mercadolibre.com.ar/MLA-920510734-ford-fiesta-_JM#position=5&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,3.0001788482174794
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2013,140717,U$S,7516,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-913658619-ford-fiesta-kinetic-titanium-2013-la-plata-453-_JM#position=6&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,1.9033139723785857
Ford Fiesta Kinetic Design 1.6 Sedan Se Plus 120cv,2014,76000,U$S,7096,Lanús - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-919091296-ford-fiesta-kinetic-design-16-sedan-se-plus-120cv-2014-_JM#position=7&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,3.734498308906426
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,119000,U$S,5806,Morón - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-904292873-ford-fiesta-kinetic-design-16-design-120cv-titanium-2013-_JM#position=8&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.913531930167865
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,41936,U$S,7419,San Nicolás - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-914862903-ford-fiesta-kinetic-design-titanium-_JM#position=9&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,6.470106065769756
Ford Fiesta Kinetic Design 1.6 Design 120cv Trend,2013,70000,U$S,6774,La Plata - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920093318-ford-fiesta-kinetic-design-16-design-120cv-trend-cingolani-_JM#position=10&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,4.245223332911552
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,106200,U$S,6387,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-920787884-ford-fiesta-kinetic-design-16-design-120cv-titanium-_JM#position=11&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.964767475837366
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,132000,U$S,6387,Almirante Brown - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-906279067-ford-fiesta-kinetic-design-16-design-120cv-titanium-2011-_JM#position=12&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.3852901964691537
Ford Fiesta Kinetic Design 1.6 S Plus 120cv,2014,84000,U$S,7083,San Andrés de Giles - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-877663014-ford-fiesta-kinetic-design-16-s-plus-120cv-2014-_JM#position=13&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,3.385033245261962
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2013,82000,U$S,6450,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-913634912-ford-fiesta-kineic-design-16-titanium-2013-nico-mazzaroni-_JM#position=14&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,3.8060124787294383
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2014,84000,U$S,8032,Morón - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-917415979-ford-fiesta-16-titanium-2014-_JM#position=15&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.9850834756213245
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2012,114000,U$S,6129,La Matanza - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-881660177-ford-fiesta-kinetic-design-16-design-120cv-titanium-2012-_JM#position=16&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.879608876981162
Ford Fiesta Kinetic Design 1.6 5p Titanium Powershift,2014,112000,U$S,5483,Lomas de Zamora - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-914912992-ford-fiesta-kinetic-16-5p-titanium-powershift-2014-southcar-_JM#position=17&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,3.279617519084964
Ford Fiesta Kinetic Design 1.6 S 120cv,2014,65000,U$S,6380,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-920510687-ford-fiesta-_JM#position=18&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,4.85652278755727
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,111111,U$S,7161,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-919419135-ford-fiesta-16-kd-titanium-5p-2011-_JM#position=19&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.527442829076679
Ford Fiesta Kinetic Design 1.6 Se 120cv,2014,80000,U$S,7677,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-910140493-ford-fiesta-16-se-5p-2014-_JM#position=20&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,3.2792757587599324
Ford Fiesta Titanium,2013,85000,U$S,7419,Esteban Echeverría - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-919503273-ford-fiesta-kinetic-desing-16-titanium-120cv-_JM#position=21&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,3.1921219761661237
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,78000,U$S,6064,General San Martín - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-885811580-ford-fiesta-kinetic-design-16-design-120cv-titanium-2013-_JM#position=22&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,4.255885934645829
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,89000,U$S,6129,Escobar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-918486318-ford-fiesta-kinetic-design-16-design-120cv-titanium-2011-_JM#position=23&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,3.6866545305885996
Ford Fiesta Kinetic Design 1.6 5p Se Plus Powershift,2014,56000,U$S,7129,Lanús - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-914906848-ford-fiesta-kinetic-design-16-5p-titanium-powershift-2014-_JM#position=24&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,5.044786886559926
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2014,137000,U$S,8064,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-915462661-fiesta-kinetic-titanium-16-gnc-2014-_JM#position=25&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,1.8230071834086432
Ford Fiesta Kinetic Design 1.6 Se Plus 120cv,2014,123000,U$S,6580,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-915193701-ford-fiesta-kinetic-design-16-se-plus-2014-con-gnc-_JM#position=26&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.488447376874985
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,114300,U$S,6225,San Miguel de Tucumán - Tucumán,https://auto.mercadolibre.com.ar/MLA-921795936-ford-fiesta-kinetic-titanium-desing-2011-financiamos-_JM#position=27&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.8263535331175973
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,90000,U$S,7419,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-921652939-ford-fiesta-kinetic-design-16-design-120cv-titanium-2013-_JM#position=28&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,3.0147818663791166
Ford Fiesta Kinetic Design 1.6 Se Plus 120cv,2014,135000,U$S,3870,Vicente López - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-921528444-ford-fiesta-se-plus-_JM#position=29&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,3.8549143458704176
Ford Fiesta Kinetic Design 1.6 Se Plus 120cv,2014,109000,U$S,123818,Bahía Blanca - Buenos Aires Interior,https://auto.mercadolibre.com.ar/MLA-921437164-ford-fiesta-kinetic-2014-se-plus-16-16v-109000km-_JM#position=30&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,0.14922761004202528
Ford Fiesta Kinetic Design 1.6 Sedan S Plus 120cv,2014,84000,U$S,5800,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-919600561-ford-fiesta-kinetic-design-16-sedan-s-plus-120cv-2014-_JM#position=31&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,4.133825944170772
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,107000,U$S,6193,Merlo - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-918655992-ford-fiesta-kinetic-titanium-ano-2013350000-ctas-fjas-_JM#position=32&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,3.037798177321094
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2013,91000,U$S,6432,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-914877925-ford-fiesta-kinetic-titanium-2013-full-mex-_JM#position=33&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,3.439191405609316
Ford Fiesta Kinetic Design 1.6 Design 120cv Trend,2011,106000,U$S,5741,Ituzaingó - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-920765156-ford-fiesta-kinetic-design-16-120cv-trend-_JM#position=34&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,3.304598173350905
Ford Fiesta Kinetic Design 1.6 Se 120cv,2014,78223,U$S,7741,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-918361574-ford-fiesta-kd-se-2014-_JM#position=35&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,3.3260435453779182
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2013,98000,U$S,6129,Hurlingham - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-917055258-ford-fiesta-kinetic-design-16-titanium-120cv-2013-_JM#position=36&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,3.3514139870338737
Ford Fiesta Kinetic Design 1.6 Se 120cv,2014,125000,U$S,6612,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-916549515-ford-fiesta-se-blanco-2014-125000kms-_JM#position=37&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.4367816091954024
Ford Fiesta Kinetic Design 1.6 Design Sedan 120cv Trend Plus,2013,118000,U$S,6774,Neuquén - Neuquén,https://auto.mercadolibre.com.ar/MLA-906317868-ford-fiesta-kinetic-design-16-design-sedan-120cv-trend-plus-_JM#position=38&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.5183528246085483
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,67000,U$S,6774,Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-909098090-ford-fiesta-kineting-design-titanium-2013-_JM#position=39&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,4.4353079597583385
Ford Fiesta Kinetic Design 1.6 Se Plus 120cv,2014,150000,U$S,7032,Corrientes - Corrientes,https://auto.mercadolibre.com.ar/MLA-896805506-ford-fiesta-se-plus-_JM#position=40&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,1.9093667045885476
Ford Fiesta Kinetic Design 1.6 Titanium 120cv,2014,95000,U$S,7741,Rosario - Santa Fe,https://auto.mercadolibre.com.ar/MLA-910329044-ford-fiesta-kinetic-titanium-_JM#position=41&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.738664255264178
Ford Fiesta Kinetic Design 1.6 Se Plus 120cv,2014,133000,U$S,7096,Quilmes - Bs.As. G.B.A. Sur,https://auto.mercadolibre.com.ar/MLA-920397217-ford-fiesta-kinetic-design-16-se-plus-120cv-2014-bernal-_JM#position=42&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.133999033660815
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,150000,U$S,6322,Pilar - Bs.As. G.B.A. Norte,https://auto.mercadolibre.com.ar/MLA-919322235-ford-fiesta-kinetic-design-16-design-120cv-titanium-2011-_JM#position=43&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.1206369292418015
Ford Fiesta Kinetic Design 1.6 Sedan Titanium 120cv,2014,88000,U$S,9032,Morón - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-918652326-ford-fiesta-kinetic-design-16-sedan-titanium-120cv-2014-_JM#position=44&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.533919800305983
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2014,11111,U$S,9032,Morón - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-918588095-ford-fiesta-kinetic-design-16-design-120cv-titanium-2014-_JM#position=45&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,20.06884550687845
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2011,118000,U$S,6064,Morón - Bs.As. G.B.A. Oeste,https://auto.mercadolibre.com.ar/MLA-917751015-fiesta-kinetic-desing-16-2011-5-puertas-nafta-46276082-_JM#position=47&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,2.81041769151648
Ford Fiesta Kinetic Design 1.6 Sedan Se Plus 120cv,2014,90000,U$S,6645,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-915078951-ford-fiesta-kinetic-design-16-sedan-se-plus-120cv-mod-2014-_JM#position=48&search_layout=grid&type=item&tracking_id=88257680-beed-4b42-8d4c-4bbc2eff5bf4,3.367611403728785
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,67000,U$S,7741,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-921524286-ford-fiesta-kinetic-design-titanium-motum-_JM#position=1&search_layout=grid&type=item&tracking_id=4fb85487-dc57-451b-b75d-9f6ec936cc21,3.8812525667747044
Ford Fiesta Kinetic Design 1.6 Se Plus Powershift 120cv,2014,54000,U$S,8064,Capital Federal - Capital Federal,https://auto.mercadolibre.com.ar/MLA-920038364-ford-fiesta-kinetic-design-16-se-plus-powershift-120cv-2014-_JM#position=2&search_layout=grid&type=item&tracking_id=4fb85487-dc57-451b-b75d-9f6ec936cc21,4.6250367430922985
Ford Fiesta Kinetic Design 1.6 Design 120cv Titanium,2013,69200,U$S,7483,Río Segundo - Córdoba,https://auto.mercadolibre.com.ar/MLA-918686852-ford-fiesta-mod-2013-_JM#position=3&search_layout=grid&type=item&tracking_id=4fb85487-dc57-451b-b75d-9f6ec936cc21,3.8874242116427293
Ford Fiesta Kinetic Design Ford Fiesta Kinetic Design Se Plus,2014,61000,U$S,7419,Corrientes - Corrientes,https://auto.mercadolibre.com.ar/MLA-899431165-ford-fiesta-kinetic-design-se-plus-16-se-plus-120cv-2014-_JM#position=4&search_layout=grid&type=item&tracking_id=4fb85487-dc57-451b-b75d-9f6ec936cc21,4.450248475889331
