title,year,km,currency,price,location,link,ratio,brand,model
Chevrolet Classic 1.4 Sedan Ls Pack,2017,38000,U$S,5491,General Paz - Córdoba,https://auto.mercadolibre.com.ar/MLA-918821697-vendo-chevrolet-corsa-classic-2017-con-gnc-_JM#position=27&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,9.66653567081061,Chevrolet,Classic
Renault Mégane Ii 1.6 L Confort,2010,180000,U$S,3005,Córdoba,https://auto.mercadolibre.com.ar/MLA-918763888-megane-2-2010-16-confort-nafta-_JM#position=28&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,3.7160288408208544,Renault,Mégane
Toyota Corolla 1.8 Xei Mt Pack 136cv,2012,139000,U$S,6936,Córdoba,https://auto.mercadolibre.com.ar/MLA-925600627-toyota-corolla-18-xei-mt-pack-136cv-2012-_JM#position=29&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,2.0869117854505324,Toyota,Corolla
Mercedes-benz Clase C 2.0 C250 Avantgarde 211cv At,2016,49000,U$S,35800,Córdoba,https://auto.mercadolibre.com.ar/MLA-925628011-mercedes-benz-clase-c-20-c250-avantgarde-211cv-at-2016-_JM#position=30&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,1.149241819632881,Mercedes-benz,Clase
Citroën C4 Lounge 1.6 Tendence Hdi 115cv Am16,2016,63000,U$S,9479,Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-925144592-citron-c4-lounge-2016-16-tendence-hdi-115cv-am16-_JM#position=31&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,3.375883532018145,Citroën,C4
Bmw Serie 3 2.5 325i Sedan Executive,2010,120000,U$S,13800,Las Delicias - Córdoba,https://auto.mercadolibre.com.ar/MLA-924856326-bmw-325i-_JM#position=32&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,1.213768115942029,Bmw,Serie
Bmw Serie 3 2.0 328i Luxury 245cv,2012,82000,U$S,20000,Centro - Córdoba,https://auto.mercadolibre.com.ar/MLA-922923129-bmw-328i-_JM#position=33&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,1.226829268292683,Bmw,Serie
Renault Fluence 2.0 Ph2 Luxe Pack 143cv,2016,65000,U$S,8208,Córdoba,https://auto.mercadolibre.com.ar/MLA-922177534-renault-fluence-20-ph2-luxe-pack-143cv-2016-_JM#position=34&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,3.7786774628879893,Renault,Fluence
Chevrolet Cruze 1.8 Ltz Mt 141cv,2013,55000,U$S,7803,Alto Alberdi - Córdoba,https://auto.mercadolibre.com.ar/MLA-921013413-chevrolet-cruze-_JM#position=35&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,4.690503652441369,Chevrolet,Cruze
Volkswagen Bora 1.9 I Trendline,2007,140000,U$S,4219,Colón,https://auto.mercadolibre.com.ar/MLA-921750671-volkswagen-bora-19-i-trendline-2007-_JM#position=36&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,3.3978938814207833,Volkswagen,Bora
Toyota Corolla 1.8 Xli Mt 136cv,2012,82500,U$S,6936,Córdoba,https://auto.mercadolibre.com.ar/MLA-926368206-toyota-corolla-2012-18-xli-mt-136cv-_JM#position=37&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,3.5161301597287755,Toyota,Corolla
Bmw Serie 3 3.0 330i Sedan Sport Line 252cv,2017,49000,U$S,36000,Tercero Arriba,https://auto.mercadolibre.com.ar/MLA-924854198-bmw-serie-3-30-330i-sedan-sport-line-252cv-2017-_JM#position=38&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,1.1434240362811792,Bmw,Serie
Toyota Etios 1.5 Sedan Xls,2017,89000,U$S,7514,Mendiolaza - Colón,https://auto.mercadolibre.com.ar/MLA-925908071-toyota-etios-sedan-15-xls-modelo-2017-87mil-km-_JM#position=39&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,3.016092806536413,Toyota,Etios
Volkswagen Vento 1.4 Highline 150cv At,2018,39500,U$S,17803,Colón,https://auto.mercadolibre.com.ar/MLA-926194340-volkswagen-vento-14-highline-150cv-at-2018-_JM#position=40&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,2.869662843056603,Volkswagen,Vento
Volkswagen Polo Classic Classic 1.9 Sd,2000,190000,U$S,1115,Los Hornillos - San Javier,https://auto.mercadolibre.com.ar/MLA-920144561-volkswagen-polo-classic-19-i-_JM#position=41&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,9.44064196365353,Volkswagen,Polo
Bmw Serie 3 2.0 320i Active,2006,177000,U$S,9500,Córdoba,https://auto.mercadolibre.com.ar/MLA-924632035-bmw-320-i-2006-_JM#position=42&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,1.192982456140351,Bmw,Serie
Renault Sandero 1.6 16v Get Up,2010,155400,U$S,3988,Córdoba,https://auto.mercadolibre.com.ar/MLA-926463070-renault-sandero-16-16v-get-up-_JM#position=43&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,3.2433206956777667,Renault,Sandero
Ford Escort Ford Escort,1997,154000,U$S,1965,Colón,https://auto.mercadolibre.com.ar/MLA-919943049-ford-escort-escort-_JM#position=44&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,6.599253164138661,Ford,Escort
Ford Falcon Deluxe 1968,1996,122000,U$S,2023,Villa Rivera Indarte - Córdoba,https://auto.mercadolibre.com.ar/MLA-926598592-ford-falcon-deluxe-1968-_JM#position=45&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,8.08732364691296,Ford,Falcon
Ford Fiesta 1.6 L Se,2016,54000,U$S,7803,Córdoba,https://auto.mercadolibre.com.ar/MLA-921480254-ford-fiesta-kinetic-16-l-se-_JM#position=46&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,4.784484599940194,Ford,Fiesta
Volkswagen Polo Polo Clasicc,1997,300000,U$S,1676,Las Cañitas Barrio Privado - Malagueño,https://auto.mercadolibre.com.ar/MLA-925373476-volkswagen-polo-classic-_JM#position=47&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,3.97175815433572,Volkswagen,Polo
Nissan Sentra 1.8 Advance Mt,2018,88000,U$S,9826,Córdoba,https://auto.mercadolibre.com.ar/MLA-920863637-nissan-sentra-18-advance-gnc-16m3-_JM#position=48&search_layout=grid&type=item&tracking_id=e520f330-17de-421b-b6b7-867a776eb7aa,2.333789760005921,Nissan,Sentra
Mercedes-benz 200 C200 Kompressor,2007,140000,U$S,9132,Córdoba,https://auto.mercadolibre.com.ar/MLA-921615452-mercedes-benz-c-200-kompressor-_JM#position=1&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,1.569832926600338,Mercedes-benz,200
Ford Fiesta Kinetic Titanium Kd,2012,124000,U$S,5664,Córdoba,https://auto.mercadolibre.com.ar/MLA-925373453-liquidooo-ford-fiesta-kinetic-titanium-kd-_JM#position=2&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,2.864725715327137,Ford,Fiesta
Ford Fiesta Kinetic Design 1.6 Sedan Titanium Powershift 120cv,2016,61000,U$S,8959,Jardín Espinosa - Córdoba,https://auto.mercadolibre.com.ar/MLA-927464358-ford-fiesta-titanium-_JM#position=3&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,3.6889363018047607,Ford,Fiesta
Volkswagen Vento 2.5 Luxury 170cv Tiptronic,2014,90000,U$S,9826,Córdoba,https://auto.mercadolibre.com.ar/MLA-927438655-volkswagen-vento-25-luxury-170cv-tiptronic-2014-_JM#position=4&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,2.277404618133297,Volkswagen,Vento
Citroën C4 2.0 Sedan Sx -,2010,147000,U$S,3757,Córdoba,https://auto.mercadolibre.com.ar/MLA-927405867-citron-c4-20-sedan-sx-2010-_JM#position=5&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,3.6394648357080386,Citroën,C4
Toyota Corolla 1.8 Xei Mt 136cv,2012,145000,U$S,6358,San Javier,https://auto.mercadolibre.com.ar/MLA-927255530-toyota-corolla-18-xei-mt-136cv-2012-_JM#position=6&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,2.182425616383378,Toyota,Corolla
Volkswagen Voyage 1.6 Comfortline 101cv,2009,300000,U$S,2601,Córdoba,https://auto.mercadolibre.com.ar/MLA-927196634-volkswagen-voyage-16-comfortline-101cv-2009-_JM#position=8&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,2.574650775342817,Volkswagen,Voyage
Peugeot 408 2.0 Allure Tiptronic 143cv,2012,50000,U$S,6936,Marcos Juárez,https://auto.mercadolibre.com.ar/MLA-927167217-peugeot-408-20-allure-tiptronic-143cv-2012-_JM#position=9&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,5.80161476355248,Peugeot,408
Peugeot 207 1.4 Sedan Xr,2011,121000,U$S,3930,Villa Santa Rosa,https://auto.mercadolibre.com.ar/MLA-927166658-peugeot-207-14-sedan-xr-2011-_JM#position=10&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,4.228965575252875,Peugeot,207
Volkswagen Bora 1.8 T Highline,2005,148000,U$S,4913,San Felipe - Córdoba,https://auto.mercadolibre.com.ar/MLA-927021777-volkswagen-bora-18t-_JM#position=11&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,2.757438896254284,Volkswagen,Bora
Nissan Sentra 2.0 Exclusive,2019,22000,U$S,15317,Chacras de la Villa - Villa Allende,https://auto.mercadolibre.com.ar/MLA-927004054-nissan-sentra-executive-cvr-_JM#position=12&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,5.99156017971713,Nissan,Sentra
Chevrolet Prisma 1.4 Ltz 98cv,2015,105000,U$S,5722,Villa Allende Centro - Villa Allende,https://auto.mercadolibre.com.ar/MLA-926930688-chevrolet-prisma-_JM#position=13&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,3.3538056956442133,Chevrolet,Prisma
Toyota Corolla 1.8 Xei Cvt Pack 140cv,2016,90000,U$S,11040,Cerro de las Rosas - Córdoba,https://auto.mercadolibre.com.ar/MLA-926898795-toyota-corolla-xei-exelente-estado-_JM#position=14&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,2.028985507246377,Toyota,Corolla
Renault R12 1.6 Gtl,1993,15000,U$S,2720,Alta Gracia,https://auto.mercadolibre.com.ar/MLA-926853593-reno-12-_JM#position=15&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,48.84803921568627,Renault,R12
Fiat Siena 1.4 El Pack Attractive,2012,146000,U$S,4393,Residencial América - Córdoba,https://auto.mercadolibre.com.ar/MLA-926728950-fiat-siena-_JM#position=16&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,3.136995656227685,Fiat,Siena
Peugeot 408 1.6 Active 115cv,2016,38000,U$S,7514,Córdoba,https://auto.mercadolibre.com.ar/MLA-926721389-peugeot-408-16-active-115cv-2016-_JM#position=17&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,7.060504601936035,Peugeot,408
Toyota Corolla 1.8 Xei Cvt Pack 140cv,2014,90000,U$S,9768,Tercero Arriba,https://auto.mercadolibre.com.ar/MLA-926647784-toyota-corolla-18-xei-cvt-pack-140cv-2014-_JM#position=18&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,2.290927290927291,Toyota,Corolla
Toyota Corolla Xei Hybrid,2021,111111,U$S,20231,Jardín - Córdoba,https://auto.mercadolibre.com.ar/MLA-926572852-toyota-corolla-xei-hybrid-_JM#position=19&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,0.8990666891907563,Toyota,Corolla
Fiat Siena 1.6 S,1999,258950,U$S,1734,Córdoba,https://auto.mercadolibre.com.ar/MLA-926524949-fiat-siena-16-s-1999-_JM#position=20&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,4.451924449572657,Fiat,Siena
Toyota Etios 1.5 Sedan Xs,2016,61000,U$S,8381,Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-926399748-toyota-etios-15-sedan-xs-2016-_JM#position=21&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,3.943345701929227,Toyota,Etios
Fiat Siena 1.4 Attractive C/alarma Rstii,2011,169000,U$S,3641,Villa María,https://auto.mercadolibre.com.ar/MLA-925902990-fiat-siena-14-attractive-calarma-rstii-2011-_JM#position=22&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,3.268170360896366,Fiat,Siena
Ford Mondeo 2.2 St Ci,2006,170000,U$S,5780,Nueva Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-925693367-ford-mondeo-st-tdci-_JM#position=23&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,2.041522491349481,Ford,Mondeo
Toyota Corolla 1.8 Xli Mt,2011,144000,U$S,6647,Córdoba,https://auto.mercadolibre.com.ar/MLA-925621793-toyota-corolla-2011-18-xli-mt-_JM#position=24&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,2.100989585945205,Toyota,Corolla
Chevrolet Classic 1.4 Ls Abs Airbag,2015,83000,U$S,4566,Córdoba,https://auto.mercadolibre.com.ar/MLA-925534896-chevrolet-classic-14-ls-abs-airbag-2015-_JM#position=25&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,5.31693132582894,Chevrolet,Classic
Peugeot 408 2.0 Allure 143cv,2016,84000,U$S,7456,Centro - Córdoba,https://auto.mercadolibre.com.ar/MLA-925509026-peugeot-408-allure-20-2016-_JM#position=26&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,3.218884120171674,Peugeot,408
Hyundai Elantra 1.6 Gls At,1993,236000,U$S,1445,Córdoba,https://auto.mercadolibre.com.ar/MLA-925203209-hyundai-elantra-16-gls-at-1993-_JM#position=27&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,5.844232009852795,Hyundai,Elantra
Chevrolet Cruze 1.8 Ltz Mt 4 P,2012,87000,U$S,7803,Río Segundo,https://auto.mercadolibre.com.ar/MLA-925083151-chevrolet-cruze-18-ltz-mt-4-p-2012-_JM#position=28&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,2.9637878741008836,Chevrolet,Cruze
Ford Ka 1.5 S 4 P,2017,83000,U$S,6358,Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-925030727-ford-ka-15-s-4-p-2017-_JM#position=29&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,3.822146086706057,Ford,Ka
Chevrolet Classic 1.4 Lt Pack,2011,94000,U$S,3757,SMATA - Córdoba,https://auto.mercadolibre.com.ar/MLA-924680646-chevrolet-classic-14-4-ptas-lt-_JM#position=30&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,5.694335113461963,Chevrolet,Classic
Nissan Sentra 2.0 N Acenta Cvt,2011,135000,U$S,4913,Río Cuarto - Río Cuarto,https://auto.mercadolibre.com.ar/MLA-924388816-nissan-sentra-2011-_JM#position=31&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,3.0320163436385705,Nissan,Sentra
Renault Logan 1.6 Authentique Plus 85cv,2015,78000,U$S,5144,Villa María,https://auto.mercadolibre.com.ar/MLA-924386834-renault-logan-16-authentique-plus-85cv-2015-_JM#position=32&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,5.0220321410057025,Renault,Logan
Audi A4 1.8 T Fsi Manual,2008,149000,U$S,11000,Córdoba,https://auto.mercadolibre.com.ar/MLA-924364921-audi-a4-18-t-fsi-manual-2008-_JM#position=33&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,1.225137278828554,Audi,A4
Citroën C4 Lounge 1.6 Hdi 115 Feel Pack,2016,92000,U$S,9248,Urca - Córdoba,https://auto.mercadolibre.com.ar/MLA-924198175-citroen-c4-lounge-hdi-feel-pack-_JM#position=34&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,2.3694899954866857,Citroën,C4
Peugeot 408 2.0 Allure Nav 143cv,2012,115000,U$S,5491,Villa María,https://auto.mercadolibre.com.ar/MLA-924059438-peugeot-408-20-allure-nav-143cv-2012-_JM#position=35&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,3.1862415177404926,Peugeot,408
Volkswagen Voyage 1.6 Trenline 101cv,2014,400000,U$S,2601,Centro - Villa María,https://auto.mercadolibre.com.ar/MLA-923618788-volkswagen-voyage-16-trenline-101cv-2014-_JM#position=36&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,1.9357939254133025,Volkswagen,Voyage
Fiat Siena 1.4 2008 Fire Elx,2008,149000,U$S,3352,Córdoba,https://auto.mercadolibre.com.ar/MLA-923607202-fiat-siena-14-2008-fire-elx-2008-_JM#position=37&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,4.020438564174849,Fiat,Siena
Renault Fluence 1.6 Confort 110cv,2014,60000,U$S,6069,Córdoba,https://auto.mercadolibre.com.ar/MLA-923592736-renault-fluence-16-confort-110cv-2014-_JM#position=38&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,5.53083978689515,Renault,Fluence
Peugeot 408 1.6 Allure Nav Hdi 115cv,2012,109000,U$S,4913,Córdoba,https://auto.mercadolibre.com.ar/MLA-923409093-peugeot-408-16-allure-nav-hdi-115cv-2012-_JM#position=39&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,3.757116954270359,Peugeot,408
Chevrolet Corsa 1.8 Cd,2009,180000,U$S,3352,Punilla,https://auto.mercadolibre.com.ar/MLA-923308774-chevrolet-corsa-2009-18-cd-_JM#position=40&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,3.329687085653673,Chevrolet,Corsa
Renault Fluence 2.0 Gt T 190cv,2016,64000,U$S,10924,Córdoba,https://auto.mercadolibre.com.ar/MLA-923259701-renault-fluence-20-gt-t-190cv-2016-_JM#position=41&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,2.883559135847675,Renault,Fluence
Honda City 1.5 Ex-l Mt 120cv,2012,138000,U$S,6358,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-923108466-honda-city-15-ex-l-mt-120cv-2012-_JM#position=42&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,2.293128365040506,Honda,City
Volkswagen Vento 2.0 Luxury I 140cv,2011,224000,U$S,8670,Mendiolaza - Colón,https://auto.mercadolibre.com.ar/MLA-923076719-vw-vento-_JM#position=43&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,1.0354877245015652,Volkswagen,Vento
Bmw Serie 3 2.5 323i Sedan Active Stept,2008,220000,U$S,8092,Córdoba,https://auto.mercadolibre.com.ar/MLA-922426521-bmw-serie-3-25-323i-sedan-active-stept-2008-_JM#position=44&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,1.1279378061384981,Bmw,Serie
Peugeot 207 1.4 Sedan Xr,2010,131000,U$S,4624,Colón,https://auto.mercadolibre.com.ar/MLA-922314110-peugeot-207-14-sedan-xr-2010-_JM#position=45&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,3.3182334451517472,Peugeot,207
Volkswagen Bora 1.8 Highline T Tiptronic Cuero,2008,104000,U$S,6936,Córdoba,https://auto.mercadolibre.com.ar/MLA-922240776-volkswagen-bora-18-highline-t-tiptronic-cuero-2008-_JM#position=46&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,2.783692662585396,Volkswagen,Bora
Volkswagen Passat 1.8 T,1999,111111,U$S,1560,Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-922223090-volkswagen-passat-18-t-1999-_JM#position=47&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,11.532703840396149,Volkswagen,Passat
Ford Focus Iii 2.0 Sedan Se Plus Mt,2014,77000,U$S,9248,Justiniano Posse - Unión,https://auto.mercadolibre.com.ar/MLA-922184175-ford-focus-se-plus-20-_JM#position=48&search_layout=grid&type=item&tracking_id=9e8a1e9c-044c-46be-a63b-d0daaeddf330,2.8282703455713833,Ford,Focus
Citroën C4 Lounge 2.0 Tendance,2015,133400,U$S,8670,Alta Córdoba - Córdoba,https://auto.mercadolibre.com.ar/MLA-921639904-citroen-c4-lounge-tendance-143-cv-20-_JM#position=1&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,1.742208480534819,Citroën,C4
Honda Civic 1.8 Lxs At,2007,180000,U$S,4739,Colón,https://auto.mercadolibre.com.ar/MLA-921580020-honda-civic-18-lxs-at-2007-_JM#position=2&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,2.3528170500105507,Honda,Civic
Renault Logan 1.6 Privilége 105cv,2017,80000,U$S,5317,Nono - San Alberto,https://auto.mercadolibre.com.ar/MLA-921402085-renault-logan-_JM#position=3&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,4.741865713748354,Renault,Logan
Volkswagen Bora 2.0 Trendline 115cv,2013,150000,U$S,5722,Córdoba,https://auto.mercadolibre.com.ar/MLA-921363665-volkswagen-bora-_JM#position=4&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,2.345333799370849,Volkswagen,Bora
Chevrolet Prisma 1.4 Ltz 98cv,2013,111000,U$S,5491,Córdoba,https://auto.mercadolibre.com.ar/MLA-921351118-chevrolet-prisma-14-ltz-98cv-2013-_JM#position=5&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,3.302701718290864,Chevrolet,Prisma
Nissan Sentra 2.0 Sr,2020,5000,U$S,19942,Córdoba,https://auto.mercadolibre.com.ar/MLA-920905315-nissan-sentra-2020-20-sr-_JM#position=6&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,20.25875037609066,Nissan,Sentra
Toyota Corolla 1.8 Xei Cvt 140cv,2017,113000,U$S,10115,Córdoba,https://auto.mercadolibre.com.ar/MLA-920872146-toyota-corolla-18-xei-cvt-140cv-2017-_JM#position=7&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,1.7646621376296485,Toyota,Corolla
Fiat Tempra 2.0 Plata,1994,350000,U$S,1098,Córdoba,https://auto.mercadolibre.com.ar/MLA-920768184-fiat-tempra-20-plata-1994-_JM#position=8&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,5.188654696851418,Fiat,Tempra
Ford Focus Ford Focus One 1.6 5p,2010,103200,U$S,3930,Río Tercero - Tercero Arriba,https://auto.mercadolibre.com.ar/MLA-920628189-ford-focus-one-16-5p-ambiente-_JM#position=9&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,4.955914551156873,Ford,Focus
Volkswagen Vento 1.4 Highline 150cv At,2017,96000,U$S,15606,Villa María,https://auto.mercadolibre.com.ar/MLA-920612135-volkswagen-vento-14-highline-150cv-at-2017-_JM#position=10&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,1.3463037720534836,Volkswagen,Vento
Citroën C4 Lounge 1.6 Hdi 115 Feel Pack,2017,90000,U$S,11849,Sol y Río - Villa Carlos Paz,https://auto.mercadolibre.com.ar/MLA-920532319-2017-citroen-c4-longe-_JM#position=11&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,1.8913926163483088,Citroën,C4
Volkswagen Vento 1.9 I Advance,2008,190000,U$S,5664,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-920442654-volkswagen-vento-19-i-advance-2008-_JM#position=12&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,1.8658935474278917,Volkswagen,Vento
Chevrolet Astra 2.0 Gls,2011,145000,U$S,4566,Achiras,https://auto.mercadolibre.com.ar/MLA-920441743-chevrolet-astra-20-gls-2011-_JM#position=13&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,3.0374431706617124,Chevrolet,Astra
Volkswagen Bora 2.0 Trendline 115cv,2013,210000,U$S,5202,Córdoba,https://auto.mercadolibre.com.ar/MLA-920375980-volkswagen-bora-20-trendline-115cv-2013-_JM#position=14&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,1.8426978634591091,Volkswagen,Bora
Renault Logan 1.6 Privilége 105cv,2016,69000,U$S,6358,Villa Allende Centro - Villa Allende,https://auto.mercadolibre.com.ar/MLA-920268324-renault-nuevo-logan-privilege-16-_JM#position=15&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,4.595374536701451,Renault,Logan
Peugeot 408 2.0 Allure Nav 143cv,2012,140000,U$S,5780,Río Cuarto,https://auto.mercadolibre.com.ar/MLA-920254800-peugeot-408-20-allure-nav-143cv-2012-_JM#position=16&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,2.4864063272367773,Peugeot,408
Renault Logan 1.6 Expression 85cv,2018,32000,U$S,6930,Córdoba,https://auto.mercadolibre.com.ar/MLA-920019987-renault-logan-16-expression-85cv-2018-_JM#position=17&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,9.09992784992785,Renault,Logan
Ford Focus 1.8 Tdci Ghia,2004,217000,U$S,2774,Córdoba,https://auto.mercadolibre.com.ar/MLA-919811289-ford-focus-2004-18-tdci-ghia-_JM#position=18&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,3.3291359197817787,Ford,Focus
Citroën C4 Lounge 1.6 Tendence Hdi 115cv,2015,85000,U$S,10000,Punilla,https://auto.mercadolibre.com.ar/MLA-919503540-citron-c4-lounge-2015-16-tendence-hdi-115cv-_JM#position=19&search_layout=grid&type=item&tracking_id=63b5622f-0dde-4bdf-b268-49909eebce49,2.3705882352941177,Citroën,C4
